Flight_ID,Date,Airline,Origin,Destination,Passenger_Name,Class,Fare,Status,Payment_Method,Cabin_Baggage_KG,Checkin_Baggage_KG
FL1941,2025-12-21,IndiGo,Chennai,Paris,Passenger_941,Business,6345.5,On-Time,UPI,10.0,15.0
FL1942,2025-10-17,IndiGo,Kolkata,Paris,Passenger_942,Economy,8893.08,Cancelled,,,25.0
FL1943,2025-04-25,Air India,Delhi,Singapore,Passenger_943,First Class,,On-Time,Debit Card,5.0,20.0
FL1944,2025-09-06,IndiGo,Mumbai,New York,Passenger_944,Economy,7642.83,On-Time,Net Banking,7.0,30.0
FL1945,2025-12-21,AirAsia,Delhi,Singapore,Passenger_945,First Class,6689.74,Delayed,Net Banking,10.0,
FL1946,2025-09-22,IndiGo,Kolkata,Bangkok,Passenger_946,Economy,9323.0,On-Time,,,15.0
FL1947,2025-04-10,SpiceJet,Chennai,Singapore,Passenger_947,Business,15526.54,On-Time,Debit Card,5.0,15.0
FL1948,2025-05-21,Air India,Hyderabad,London,Passenger_948,First Class,,Cancelled,Net Banking,5.0,30.0
FL1949,2025-12-15,IndiGo,Delhi,Singapore,Passenger_949,First Class,7399.5,Delayed,Debit Card,7.0,20.0
FL1950,2025-07-07,Vistara,Mumbai,Paris,Passenger_950,First Class,3823.09,Cancelled,UPI,,15.0
FL1951,2025-07-13,GoAir,Kolkata,London,Passenger_951,First Class,7392.34,Cancelled,UPI,5.0,20.0
FL1952,2025-06-15,Vistara,Chennai,Bangkok,Passenger_952,First Class,9572.98,Cancelled,Debit Card,,15.0
FL1953,2025-01-15,Vistara,Kolkata,Paris,Passenger_953,Business,12151.75,On-Time,,5.0,15.0
FL1954,2025-12-04,GoAir,Chennai,New York,Passenger_954,Economy,16535.87,Delayed,Debit Card,7.0,30.0
FL1955,2025-06-05,Vistara,Mumbai,Singapore,Passenger_955,First Class,3217.58,On-Time,Credit Card,5.0,25.0
FL1956,2025-04-25,GoAir,Kolkata,Singapore,Passenger_956,First Class,14464.5,Delayed,Net Banking,7.0,
FL1957,2025-10-17,Vistara,Hyderabad,Paris,Passenger_957,Economy,14792.62,Cancelled,Debit Card,,25.0
FL1958,2025-04-07,IndiGo,Mumbai,New York,Passenger_958,First Class,19693.1,Delayed,Debit Card,,30.0
FL1959,2025-02-17,AirAsia,Chennai,Paris,Passenger_959,Economy,5331.94,Cancelled,,,
FL1960,2025-02-16,SpiceJet,Delhi,Bangkok,Passenger_960,First Class,16340.2,Cancelled,Net Banking,,25.0
FL1961,2025-04-06,Vistara,Chennai,Singapore,Passenger_961,Economy,10037.71,Cancelled,,5.0,
FL1962,2025-06-18,GoAir,Delhi,Bangkok,Passenger_962,First Class,15660.69,Cancelled,Net Banking,,30.0
FL1963,2025-12-16,SpiceJet,Bangalore,Paris,Passenger_963,First Class,5729.39,Cancelled,UPI,,
FL1964,2025-04-11,SpiceJet,Mumbai,Singapore,Passenger_964,Economy,,On-Time,UPI,10.0,30.0
FL1965,2025-02-25,SpiceJet,Kolkata,New York,Passenger_965,Economy,6765.92,Cancelled,Net Banking,5.0,20.0
FL1966,2025-04-06,GoAir,Kolkata,Dubai,Passenger_966,Business,3830.61,Delayed,Net Banking,5.0,20.0
FL1967,2025-09-13,AirAsia,Delhi,Singapore,Passenger_967,Economy,18423.01,Cancelled,,10.0,15.0
FL1968,2025-12-07,Vistara,Chennai,London,Passenger_968,Business,,On-Time,UPI,,30.0
FL1969,2025-09-26,Air India,Delhi,Singapore,Passenger_969,Business,16631.26,Cancelled,UPI,5.0,15.0
FL1970,2025-04-08,Air India,Hyderabad,Dubai,Passenger_970,Business,5997.05,On-Time,,,30.0
FL1971,2025-06-24,SpiceJet,Delhi,Dubai,Passenger_971,First Class,8929.73,Delayed,Net Banking,7.0,25.0
FL1972,2025-11-14,IndiGo,Bangalore,Bangkok,Passenger_972,First Class,4313.31,On-Time,Net Banking,10.0,
FL1973,2025-06-11,IndiGo,Delhi,Bangkok,Passenger_973,Economy,11011.95,Delayed,,7.0,30.0
FL1974,2025-01-12,GoAir,Delhi,Dubai,Passenger_974,Business,17650.8,Cancelled,Credit Card,,15.0
FL1975,2025-03-21,Vistara,Chennai,Paris,Passenger_975,Economy,19651.23,Delayed,UPI,7.0,25.0
FL1976,2025-05-03,SpiceJet,Bangalore,Bangkok,Passenger_976,Economy,19246.0,On-Time,Net Banking,10.0,
FL1977,2025-06-12,GoAir,Delhi,London,Passenger_977,Business,17402.34,Delayed,Debit Card,10.0,25.0
FL1978,2025-06-10,AirAsia,Mumbai,New York,Passenger_978,Economy,19151.92,On-Time,Credit Card,,30.0
FL1979,2025-12-23,AirAsia,Mumbai,Singapore,Passenger_979,Economy,11082.44,Cancelled,Credit Card,7.0,15.0
FL1980,2025-08-26,SpiceJet,Hyderabad,Dubai,Passenger_980,Business,,Cancelled,Credit Card,10.0,15.0
FL1981,2025-07-09,Air India,Delhi,Paris,Passenger_981,First Class,9471.91,Delayed,Credit Card,7.0,30.0
FL1982,2025-08-01,Air India,Mumbai,London,Passenger_982,Economy,13280.38,Cancelled,,,25.0
FL1983,2025-01-14,AirAsia,Delhi,Singapore,Passenger_983,First Class,11375.15,Cancelled,Debit Card,5.0,25.0
FL1984,2025-09-15,AirAsia,Kolkata,Singapore,Passenger_984,Business,9909.72,Cancelled,,10.0,
FL1985,2025-08-19,SpiceJet,Mumbai,London,Passenger_985,Economy,7043.19,Cancelled,Debit Card,,25.0
FL1986,2025-11-17,Air India,Hyderabad,New York,Passenger_986,First Class,5537.96,Cancelled,Credit Card,10.0,20.0
FL1987,2025-07-26,Vistara,Kolkata,London,Passenger_987,Economy,4026.55,Delayed,Credit Card,5.0,20.0
FL1988,2025-12-11,AirAsia,Delhi,Singapore,Passenger_988,First Class,16576.37,Delayed,UPI,10.0,30.0
FL1989,2025-11-07,IndiGo,Chennai,London,Passenger_989,Economy,4537.02,Cancelled,Debit Card,10.0,20.0
FL1990,2025-07-15,GoAir,Bangalore,New York,Passenger_990,Economy,17571.31,On-Time,Credit Card,,15.0
FL1991,2025-12-15,AirAsia,Mumbai,Singapore,Passenger_991,Business,17102.46,Delayed,UPI,5.0,20.0
FL1992,2025-06-08,AirAsia,Hyderabad,Paris,Passenger_992,Business,19004.95,Delayed,Credit Card,7.0,25.0
FL1993,2025-06-03,IndiGo,Delhi,London,Passenger_993,Business,17633.74,Cancelled,Net Banking,,30.0
FL1994,2025-02-06,GoAir,Bangalore,London,Passenger_994,Economy,9611.86,On-Time,Credit Card,5.0,
FL1995,2025-12-03,GoAir,Chennai,Dubai,Passenger_995,First Class,4216.88,Delayed,Debit Card,7.0,30.0
FL1996,2025-12-06,GoAir,Kolkata,Dubai,Passenger_996,Business,6459.05,Cancelled,Debit Card,7.0,30.0
FL1997,2025-08-19,Air India,Bangalore,Paris,Passenger_997,Business,16639.64,On-Time,Credit Card,5.0,20.0
FL1998,2025-08-09,SpiceJet,Mumbai,Bangkok,Passenger_998,Economy,,On-Time,Debit Card,7.0,30.0
FL1999,2025-08-15,GoAir,Hyderabad,Bangkok,Passenger_999,First Class,6223.15,Cancelled,,5.0,25.0
FL2000,2025-06-20,AirAsia,Hyderabad,New York,Passenger_1000,Business,15523.78,On-Time,UPI,7.0,25.0
FL2001,2025-01-10,GoAir,Mumbai,New York,Passenger_1001,First Class,,Delayed,,,20.0
FL2002,2025-10-13,GoAir,Kolkata,New York,Passenger_1002,Economy,5909.09,Cancelled,,10.0,25.0
FL2003,2025-09-26,GoAir,Hyderabad,London,Passenger_1003,Business,10377.4,Cancelled,,7.0,30.0
FL2004,2025-06-01,SpiceJet,Kolkata,Dubai,Passenger_1004,Business,10955.72,Cancelled,,5.0,15.0
FL2005,2025-02-13,IndiGo,Mumbai,Dubai,Passenger_1005,Business,13240.54,Cancelled,Debit Card,7.0,20.0
FL2006,2025-05-18,Vistara,Mumbai,Bangkok,Passenger_1006,Economy,17731.81,On-Time,Credit Card,10.0,15.0
FL2007,2025-12-23,Air India,Hyderabad,Bangkok,Passenger_1007,First Class,4137.64,Cancelled,Credit Card,10.0,20.0
FL2008,2025-01-04,AirAsia,Hyderabad,Bangkok,Passenger_1008,First Class,16668.03,Cancelled,Debit Card,7.0,15.0
FL2009,2025-03-04,IndiGo,Mumbai,Paris,Passenger_1009,Business,18092.69,Cancelled,Debit Card,,30.0
FL2010,2025-06-01,AirAsia,Mumbai,New York,Passenger_1010,Business,9349.41,Delayed,Net Banking,10.0,30.0
FL2011,2025-08-23,Air India,Kolkata,Singapore,Passenger_1011,First Class,6032.77,Cancelled,Credit Card,5.0,25.0
FL2012,2025-01-23,SpiceJet,Hyderabad,Dubai,Passenger_1012,First Class,12121.84,Delayed,Debit Card,5.0,20.0
FL2013,2025-12-11,AirAsia,Bangalore,Bangkok,Passenger_1013,First Class,7205.58,Delayed,UPI,10.0,20.0
FL2014,2025-10-16,AirAsia,Hyderabad,London,Passenger_1014,Business,4746.49,On-Time,Net Banking,7.0,15.0
FL2015,2025-07-15,Vistara,Delhi,Paris,Passenger_1015,First Class,3986.58,Delayed,Debit Card,5.0,30.0
FL2016,2025-01-02,AirAsia,Kolkata,Dubai,Passenger_1016,First Class,13410.58,Delayed,UPI,7.0,20.0
FL2017,2025-08-15,Vistara,Bangalore,New York,Passenger_1017,Business,13991.5,On-Time,Credit Card,7.0,25.0
FL2018,2025-07-02,GoAir,Chennai,Bangkok,Passenger_1018,Economy,8267.84,Cancelled,,7.0,20.0
FL2019,2025-12-10,Vistara,Mumbai,Bangkok,Passenger_1019,Economy,18671.19,Cancelled,UPI,5.0,30.0
FL2020,2025-11-21,IndiGo,Delhi,Paris,Passenger_1020,Business,14261.26,Cancelled,UPI,10.0,20.0
FL2021,2025-01-24,IndiGo,Delhi,Bangkok,Passenger_1021,First Class,10911.46,Cancelled,,,20.0
FL2022,2025-06-28,AirAsia,Bangalore,London,Passenger_1022,Economy,17926.26,Delayed,Net Banking,,15.0
FL2023,2025-12-23,GoAir,Hyderabad,Dubai,Passenger_1023,Economy,12171.64,On-Time,Net Banking,7.0,25.0
FL2024,2025-10-13,AirAsia,Delhi,Dubai,Passenger_1024,Economy,4490.81,Delayed,Net Banking,10.0,20.0
FL2025,2025-09-24,AirAsia,Chennai,New York,Passenger_1025,Business,6063.12,On-Time,UPI,,20.0
FL2026,2025-01-23,GoAir,Kolkata,London,Passenger_1026,Business,8216.78,Cancelled,Credit Card,10.0,
FL2027,2025-10-06,SpiceJet,Mumbai,New York,Passenger_1027,Business,4985.47,Cancelled,UPI,,30.0
FL2028,2025-12-25,Air India,Mumbai,Paris,Passenger_1028,First Class,8783.66,Cancelled,Debit Card,,15.0
FL2029,2025-11-16,Air India,Hyderabad,Singapore,Passenger_1029,First Class,10235.3,Cancelled,Debit Card,7.0,25.0
FL2030,2025-02-28,Vistara,Mumbai,Paris,Passenger_1030,Business,5402.93,On-Time,Net Banking,,20.0
FL2031,2025-03-24,GoAir,Delhi,Dubai,Passenger_1031,First Class,18460.05,On-Time,Net Banking,,
FL2032,2025-12-23,SpiceJet,Mumbai,Bangkok,Passenger_1032,Economy,16098.43,Cancelled,Debit Card,10.0,15.0
FL2033,2025-10-10,Vistara,Chennai,Singapore,Passenger_1033,First Class,8411.27,Delayed,Credit Card,,20.0
FL2034,2025-06-15,GoAir,Bangalore,Bangkok,Passenger_1034,Economy,3721.61,Cancelled,Credit Card,7.0,15.0
FL2035,2025-02-06,Air India,Delhi,Paris,Passenger_1035,Economy,18224.82,On-Time,Debit Card,7.0,
FL2036,2025-08-07,GoAir,Hyderabad,Paris,Passenger_1036,First Class,6887.93,On-Time,Debit Card,,15.0
FL2037,2025-10-15,Air India,Kolkata,Singapore,Passenger_1037,Business,4433.42,On-Time,Credit Card,,30.0
FL2038,2025-03-02,Vistara,Delhi,Dubai,Passenger_1038,Economy,16960.52,On-Time,Debit Card,7.0,30.0
FL2039,2025-05-06,GoAir,Delhi,Dubai,Passenger_1039,Business,3799.13,Delayed,UPI,10.0,20.0
FL2040,2025-09-02,IndiGo,Delhi,New York,Passenger_1040,Economy,11716.53,On-Time,Net Banking,5.0,
FL2041,2025-04-13,Vistara,Delhi,Singapore,Passenger_1041,First Class,16625.27,On-Time,,10.0,
FL2042,2025-10-28,Air India,Mumbai,New York,Passenger_1042,Business,15392.67,Delayed,,,
FL2043,2025-10-09,IndiGo,Chennai,Paris,Passenger_1043,Business,10831.43,Cancelled,,7.0,20.0
FL2044,2025-07-14,Air India,Chennai,New York,Passenger_1044,Business,8111.55,Delayed,,10.0,20.0
FL2045,2025-02-07,GoAir,Bangalore,Dubai,Passenger_1045,First Class,,Delayed,Net Banking,,30.0
FL2046,2025-01-03,GoAir,Kolkata,Singapore,Passenger_1046,Economy,9397.99,On-Time,Net Banking,7.0,15.0
FL2047,2025-04-24,IndiGo,Kolkata,Paris,Passenger_1047,First Class,16891.62,Delayed,Credit Card,7.0,25.0
FL2048,2025-03-10,Air India,Delhi,Bangkok,Passenger_1048,Economy,8907.89,Cancelled,Debit Card,5.0,20.0
FL2049,2025-08-17,IndiGo,Chennai,London,Passenger_1049,Business,9592.97,Delayed,Net Banking,7.0,30.0
FL2050,2025-07-09,SpiceJet,Bangalore,Bangkok,Passenger_1050,Economy,16213.51,On-Time,Credit Card,10.0,
FL2051,2025-11-01,AirAsia,Bangalore,Paris,Passenger_1051,Business,12585.04,On-Time,UPI,,
FL2052,2025-03-24,SpiceJet,Mumbai,Bangkok,Passenger_1052,Economy,10869.79,Delayed,Net Banking,5.0,20.0
FL2053,2025-04-18,IndiGo,Kolkata,Bangkok,Passenger_1053,Economy,9795.71,On-Time,,10.0,15.0
FL2054,2025-08-20,AirAsia,Chennai,London,Passenger_1054,Business,5879.27,On-Time,Net Banking,7.0,20.0
FL2055,2025-12-19,Vistara,Kolkata,Bangkok,Passenger_1055,Business,4128.2,On-Time,,5.0,20.0
FL2056,2025-08-13,SpiceJet,Hyderabad,London,Passenger_1056,Business,17179.29,Delayed,Net Banking,,30.0
FL2057,2025-01-19,SpiceJet,Delhi,London,Passenger_1057,Economy,9309.32,Cancelled,Credit Card,,
FL2058,2025-01-05,AirAsia,Mumbai,Bangkok,Passenger_1058,Business,5323.69,Cancelled,Debit Card,5.0,
FL2059,2025-05-20,AirAsia,Kolkata,Singapore,Passenger_1059,First Class,6313.34,Delayed,,7.0,15.0
FL2060,2025-01-08,Vistara,Chennai,New York,Passenger_1060,First Class,,On-Time,Debit Card,7.0,25.0
FL2061,2025-01-02,IndiGo,Kolkata,Bangkok,Passenger_1061,First Class,13081.81,Cancelled,Debit Card,,30.0
FL2062,2025-09-27,Air India,Kolkata,Singapore,Passenger_1062,First Class,11058.14,Delayed,Net Banking,,30.0
FL2063,2025-04-11,Air India,Hyderabad,New York,Passenger_1063,First Class,9291.17,Cancelled,UPI,10.0,25.0
FL2064,2025-01-15,Vistara,Mumbai,Bangkok,Passenger_1064,Business,19626.73,On-Time,,5.0,
FL2065,2025-10-06,GoAir,Bangalore,Dubai,Passenger_1065,Business,7746.14,On-Time,UPI,,20.0
FL2066,2025-03-15,Vistara,Bangalore,Singapore,Passenger_1066,Business,11560.59,On-Time,Credit Card,,25.0
FL2067,2025-08-21,Vistara,Bangalore,London,Passenger_1067,First Class,16899.1,Cancelled,Credit Card,5.0,20.0
FL2068,2025-03-19,GoAir,Delhi,Bangkok,Passenger_1068,Business,17732.28,On-Time,UPI,10.0,
FL2069,2025-10-27,GoAir,Bangalore,London,Passenger_1069,Economy,18803.65,On-Time,UPI,7.0,
FL2070,2025-01-05,Air India,Mumbai,Bangkok,Passenger_1070,First Class,14929.46,Cancelled,Credit Card,10.0,20.0
FL2071,2025-12-15,IndiGo,Chennai,Paris,Passenger_1071,Business,,Delayed,Debit Card,5.0,
FL2072,2025-10-02,Air India,Delhi,New York,Passenger_1072,First Class,4762.38,On-Time,,,20.0
FL2073,2025-02-07,IndiGo,Hyderabad,Bangkok,Passenger_1073,Business,4721.14,On-Time,Net Banking,10.0,30.0
FL2074,2025-02-20,AirAsia,Chennai,Paris,Passenger_1074,Economy,5974.79,Cancelled,,10.0,20.0
FL2075,2025-11-14,SpiceJet,Bangalore,Paris,Passenger_1075,First Class,7675.51,Delayed,Net Banking,,25.0
FL2076,2025-02-02,Vistara,Bangalore,Bangkok,Passenger_1076,Business,19765.78,Delayed,UPI,7.0,20.0
FL2077,2025-02-04,Air India,Hyderabad,Paris,Passenger_1077,Economy,6329.68,Delayed,,5.0,30.0
FL2078,2025-02-19,Air India,Bangalore,Singapore,Passenger_1078,First Class,13695.46,Cancelled,Debit Card,,
FL2079,2025-01-05,AirAsia,Bangalore,Paris,Passenger_1079,First Class,15092.55,Cancelled,,10.0,25.0
FL2080,2025-09-14,SpiceJet,Hyderabad,Singapore,Passenger_1080,Economy,13117.54,Cancelled,UPI,,30.0
FL2081,2025-01-23,IndiGo,Bangalore,London,Passenger_1081,Economy,8851.67,Cancelled,Net Banking,5.0,15.0
FL2082,2025-07-08,SpiceJet,Hyderabad,London,Passenger_1082,First Class,13227.63,Cancelled,Net Banking,5.0,30.0
FL2083,2025-06-13,GoAir,Mumbai,London,Passenger_1083,Economy,16795.68,On-Time,UPI,7.0,20.0
FL2084,2025-10-05,Vistara,Delhi,Paris,Passenger_1084,First Class,19015.64,Cancelled,Debit Card,5.0,25.0
FL2085,2025-07-09,AirAsia,Delhi,London,Passenger_1085,First Class,3150.03,Delayed,Net Banking,,25.0
FL2086,2025-07-19,IndiGo,Hyderabad,Dubai,Passenger_1086,Business,15028.95,Cancelled,,,25.0
FL2087,2025-12-03,SpiceJet,Delhi,New York,Passenger_1087,Business,3393.69,Delayed,Credit Card,5.0,
FL2088,2025-06-13,IndiGo,Hyderabad,Bangkok,Passenger_1088,Business,17625.07,Cancelled,,5.0,
FL2089,2025-09-09,Vistara,Bangalore,Bangkok,Passenger_1089,Business,5784.61,Cancelled,Debit Card,,
FL2090,2025-11-13,AirAsia,Chennai,Paris,Passenger_1090,First Class,18756.87,Cancelled,,7.0,
FL2091,2025-09-27,AirAsia,Chennai,Dubai,Passenger_1091,First Class,8157.47,On-Time,,,25.0
FL2092,2025-05-22,SpiceJet,Mumbai,London,Passenger_1092,First Class,18409.33,On-Time,Credit Card,,30.0
FL2093,2025-12-10,IndiGo,Chennai,Singapore,Passenger_1093,First Class,3124.65,Cancelled,Credit Card,10.0,30.0
FL2094,2025-08-23,IndiGo,Chennai,London,Passenger_1094,First Class,7150.42,Delayed,Credit Card,7.0,15.0
FL2095,2025-09-12,AirAsia,Kolkata,Singapore,Passenger_1095,First Class,15248.17,Cancelled,UPI,10.0,
FL2096,2025-08-04,IndiGo,Bangalore,Bangkok,Passenger_1096,Economy,19702.34,On-Time,Debit Card,,30.0
FL2097,2025-06-03,Vistara,Kolkata,Dubai,Passenger_1097,Business,,On-Time,Debit Card,,
FL2098,2025-10-13,IndiGo,Mumbai,London,Passenger_1098,Business,7877.85,Cancelled,,,
FL2099,2025-07-21,AirAsia,Hyderabad,Dubai,Passenger_1099,Economy,13091.23,Delayed,Debit Card,7.0,25.0
FL2100,2025-04-06,Vistara,Kolkata,Bangkok,Passenger_1100,Business,10989.8,Delayed,Credit Card,7.0,20.0
FL2101,2025-06-20,SpiceJet,Bangalore,Singapore,Passenger_1101,First Class,10779.65,Delayed,Debit Card,10.0,25.0
FL2102,2025-07-06,SpiceJet,Hyderabad,Dubai,Passenger_1102,First Class,10144.9,On-Time,Net Banking,7.0,
FL2103,2025-05-22,Air India,Kolkata,Singapore,Passenger_1103,Economy,17899.28,Delayed,UPI,,20.0
FL2104,2025-01-06,Air India,Hyderabad,Singapore,Passenger_1104,Business,9384.1,Delayed,UPI,,20.0
FL2105,2025-02-06,Air India,Chennai,Bangkok,Passenger_1105,First Class,17940.95,Cancelled,Credit Card,7.0,15.0
FL2106,2025-04-11,AirAsia,Chennai,Paris,Passenger_1106,First Class,19089.43,Delayed,UPI,10.0,
FL2107,2025-02-10,IndiGo,Mumbai,Paris,Passenger_1107,First Class,17699.26,Cancelled,Credit Card,,20.0
FL2108,2025-12-06,Vistara,Hyderabad,Paris,Passenger_1108,First Class,11630.32,Delayed,,7.0,
FL2109,2025-11-04,Vistara,Hyderabad,Dubai,Passenger_1109,Business,14340.82,On-Time,Credit Card,,
FL2110,2025-09-04,AirAsia,Delhi,London,Passenger_1110,Business,6799.22,Cancelled,Net Banking,10.0,
FL2111,2025-04-01,SpiceJet,Delhi,Bangkok,Passenger_1111,Business,5847.93,Delayed,Debit Card,7.0,15.0
FL2112,2025-08-13,AirAsia,Chennai,Singapore,Passenger_1112,First Class,12883.03,Cancelled,,,
FL2113,2025-08-28,Vistara,Kolkata,Singapore,Passenger_1113,First Class,6851.09,Cancelled,Net Banking,10.0,
FL2114,2025-08-13,AirAsia,Kolkata,Paris,Passenger_1114,First Class,3262.51,Delayed,Debit Card,7.0,
FL2115,2025-07-05,Air India,Mumbai,Singapore,Passenger_1115,First Class,8406.18,Delayed,UPI,10.0,20.0
FL2116,2025-10-16,IndiGo,Hyderabad,Dubai,Passenger_1116,First Class,13049.69,Delayed,UPI,,15.0
FL2117,2025-06-07,SpiceJet,Bangalore,Bangkok,Passenger_1117,First Class,6037.97,On-Time,UPI,,15.0
FL2118,2025-09-11,AirAsia,Bangalore,Dubai,Passenger_1118,First Class,14036.01,Cancelled,Credit Card,10.0,15.0
FL2119,2025-02-04,Vistara,Bangalore,London,Passenger_1119,Economy,12664.38,On-Time,,7.0,30.0
FL2120,2025-06-27,AirAsia,Delhi,New York,Passenger_1120,Economy,7856.7,Cancelled,,5.0,20.0
FL2121,2025-09-01,Air India,Bangalore,Paris,Passenger_1121,Business,5541.09,On-Time,,10.0,15.0
FL2122,2025-03-08,IndiGo,Delhi,Singapore,Passenger_1122,Economy,16766.77,On-Time,UPI,5.0,25.0
FL2123,2025-03-22,AirAsia,Chennai,Bangkok,Passenger_1123,Business,9300.36,Delayed,UPI,5.0,30.0
FL2124,2025-03-16,Vistara,Bangalore,London,Passenger_1124,Business,15470.69,On-Time,UPI,,30.0
FL2125,2025-09-16,IndiGo,Mumbai,New York,Passenger_1125,Business,7119.55,Cancelled,UPI,,
FL2126,2025-09-19,AirAsia,Mumbai,Singapore,Passenger_1126,Business,4993.88,Cancelled,Debit Card,5.0,15.0
FL2127,2025-04-08,Air India,Delhi,New York,Passenger_1127,First Class,12439.83,Delayed,Debit Card,10.0,30.0
FL2128,2025-08-18,GoAir,Kolkata,Paris,Passenger_1128,First Class,15111.37,Delayed,Credit Card,5.0,25.0
FL2129,2025-02-07,AirAsia,Delhi,New York,Passenger_1129,Economy,3209.99,Delayed,Credit Card,,15.0
FL2130,2025-09-06,Air India,Chennai,London,Passenger_1130,Economy,14059.23,Delayed,Debit Card,10.0,
FL2131,2025-10-02,AirAsia,Delhi,New York,Passenger_1131,Business,3352.39,Delayed,Debit Card,10.0,
FL2132,2025-05-21,GoAir,Kolkata,London,Passenger_1132,First Class,3223.07,Delayed,Debit Card,5.0,25.0
FL2133,2025-07-19,Air India,Hyderabad,Bangkok,Passenger_1133,First Class,3152.33,On-Time,Credit Card,5.0,
FL2134,2025-09-18,Air India,Delhi,Bangkok,Passenger_1134,Business,12238.45,Cancelled,Credit Card,5.0,20.0
FL2135,2025-10-23,Air India,Hyderabad,Bangkok,Passenger_1135,Business,19819.96,Delayed,UPI,10.0,15.0
FL2136,2025-03-27,Air India,Hyderabad,Paris,Passenger_1136,First Class,5727.5,On-Time,Net Banking,10.0,
FL2137,2025-06-28,IndiGo,Kolkata,Dubai,Passenger_1137,First Class,17909.46,Delayed,Debit Card,,20.0
FL2138,2025-07-02,Vistara,Mumbai,Paris,Passenger_1138,Economy,15003.32,Delayed,Credit Card,7.0,30.0
FL2139,2025-07-12,SpiceJet,Chennai,Bangkok,Passenger_1139,First Class,9768.36,On-Time,Debit Card,,
FL2140,2025-04-03,GoAir,Hyderabad,Singapore,Passenger_1140,First Class,3768.12,On-Time,Credit Card,7.0,
FL2141,2025-08-21,SpiceJet,Delhi,London,Passenger_1141,Economy,16582.89,Delayed,Credit Card,,15.0
FL2142,2025-08-27,SpiceJet,Kolkata,Paris,Passenger_1142,First Class,3075.56,Delayed,Credit Card,7.0,15.0
FL2143,2025-09-15,GoAir,Kolkata,Paris,Passenger_1143,Business,11684.78,Cancelled,Credit Card,,15.0
FL2144,2025-09-17,IndiGo,Kolkata,Bangkok,Passenger_1144,Business,4601.3,Cancelled,Debit Card,,
FL2145,2025-04-24,Air India,Mumbai,New York,Passenger_1145,Economy,8814.87,Cancelled,Credit Card,7.0,15.0
FL2146,2025-05-12,Vistara,Hyderabad,Dubai,Passenger_1146,Business,4026.35,Delayed,Net Banking,7.0,20.0
FL2147,2025-11-21,SpiceJet,Hyderabad,New York,Passenger_1147,Economy,11706.34,Delayed,UPI,5.0,25.0
FL2148,2025-04-26,GoAir,Delhi,London,Passenger_1148,Business,15374.56,Cancelled,,,15.0
FL2149,2025-02-16,IndiGo,Chennai,Bangkok,Passenger_1149,Economy,16877.38,Delayed,UPI,7.0,20.0
FL2150,2025-12-21,IndiGo,Bangalore,Dubai,Passenger_1150,Economy,7499.53,Delayed,Debit Card,10.0,15.0
FL2151,2025-10-19,SpiceJet,Bangalore,New York,Passenger_1151,Economy,9725.17,Cancelled,UPI,,30.0
FL2152,2025-01-02,SpiceJet,Hyderabad,Bangkok,Passenger_1152,Business,,On-Time,,7.0,20.0
FL2153,2025-11-13,GoAir,Bangalore,New York,Passenger_1153,Business,15381.08,Cancelled,Debit Card,,20.0
FL2154,2025-05-04,GoAir,Delhi,Bangkok,Passenger_1154,First Class,19065.78,Delayed,UPI,,
FL2155,2025-09-26,IndiGo,Mumbai,New York,Passenger_1155,Business,17049.89,Cancelled,,,25.0
FL2156,2025-09-19,IndiGo,Delhi,London,Passenger_1156,First Class,3342.26,On-Time,Debit Card,10.0,20.0
FL2157,2025-10-01,IndiGo,Hyderabad,Singapore,Passenger_1157,First Class,5546.79,Cancelled,Debit Card,7.0,
FL2158,2025-02-25,GoAir,Hyderabad,Singapore,Passenger_1158,Economy,10518.82,On-Time,Net Banking,5.0,
FL2159,2025-02-09,Air India,Mumbai,New York,Passenger_1159,Business,19061.39,Delayed,,7.0,
FL2160,2025-06-20,GoAir,Kolkata,Bangkok,Passenger_1160,Business,18930.37,On-Time,Debit Card,5.0,25.0
FL2161,2025-10-08,IndiGo,Kolkata,Bangkok,Passenger_1161,First Class,16569.74,Delayed,Net Banking,5.0,30.0
FL2162,2025-07-10,IndiGo,Kolkata,Singapore,Passenger_1162,Business,15697.51,Cancelled,UPI,10.0,30.0
FL2163,2025-08-15,AirAsia,Bangalore,Paris,Passenger_1163,First Class,16255.19,Delayed,Net Banking,,25.0
FL2164,2025-08-11,AirAsia,Kolkata,Paris,Passenger_1164,Economy,13528.79,Cancelled,,,25.0
FL2165,2025-12-26,SpiceJet,Mumbai,New York,Passenger_1165,Economy,12696.7,Delayed,Net Banking,,20.0
FL2166,2025-10-01,Vistara,Delhi,Bangkok,Passenger_1166,Economy,4603.98,On-Time,Debit Card,7.0,15.0
FL2167,2025-04-22,Vistara,Bangalore,Singapore,Passenger_1167,Business,10404.03,Delayed,Debit Card,5.0,15.0
FL2168,2025-10-10,Air India,Delhi,London,Passenger_1168,Business,11840.72,Delayed,,,25.0
FL2169,2025-01-22,Vistara,Chennai,New York,Passenger_1169,Economy,3483.65,Cancelled,UPI,7.0,15.0
FL2170,2025-07-11,IndiGo,Chennai,Dubai,Passenger_1170,Economy,8546.18,On-Time,Debit Card,5.0,20.0
FL2171,2025-07-24,Vistara,Mumbai,Dubai,Passenger_1171,Business,3711.19,On-Time,Debit Card,7.0,30.0
